"sample_name","tax_id","tax_level","genus_tax_id","name","common_name","category","agg_score","max_z_score","nt_z_score","nt_rpm","nt_count","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nt_e_value","nt_bg_mean","nt_bg_stdev","nt_bg_mean_mass_normalized","nt_bg_stdev_mass_normalized","nr_z_score","nr_rpm","nr_count","nr_contigs","nr_contig_r","nr_percent_identity","nr_alignment_length","nr_e_value","nr_bg_mean","nr_bg_stdev","nr_bg_mean_mass_normalized","nr_bg_stdev_mass_normalized","species_tax_ids","genus_nt_count","expected_bg_count","p_val"
"RR057e_00756_K10_S155",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",49162121.9299619,100,100,2485.74128596772,271977,7,269969,99.9666,15618.5,303.377,NA,NA,NA,NA,100,2480.12961604863,271363,7,270256,99.8935,2237.72,298.357,NA,NA,NA,NA,"",272314,25.3921074744489,0
"RR057e_00756_K10_S155",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",40716.5952598425,100,100,3.08002078621031,337,1,309,95.049,80.1479,27.4656,NA,NA,NA,NA,100,1.03276661377378,113,1,8,87.803,29.1385,279.236,NA,NA,NA,NA,"",272314,0,0
"RR057e_00756_K10_S155",2675258,1,186532,"Lactococcus phage CHPC966","","viruses",365.581102220808,100,100,0.0182790551110404,2,NA,NA,97.85,95,50.049,NA,NA,NA,NA,100,0.0182790551110404,2,NA,NA,96.75,31,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00756_K10_S155",147711,1,12059,"Rhinovirus A","","viruses",5.3230465778713e-05,0.0841241856545818,0.0412795730283175,0.0182790551110404,2,NA,NA,100,146,87.6021,0.0129956,0.127992,NA,NA,0.0841241856545818,0.0182790551110404,2,NA,NA,100,48,307.653,0.0099966,0.0984551,NA,NA,"",2,0.00129387313635611,1.27679857330487e-08
"RR057e_00757_M10_S157",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",5742962.52023966,100,100,290.039813716398,32965,4,32779,99.9718,10587.8,305.944,NA,NA,NA,NA,100,290.057410550235,32967,5,32866,99.9363,2137.81,306.686,NA,NA,NA,NA,"",33059,28.6118723785919,7.60066217939823e-146
"RR057e_00757_M10_S157",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",10191.2063166299,100,100,0.827051190333426,94,1,87,93.1815,87.4848,27.9726,NA,NA,NA,NA,100,0.202363589124136,23,2,12,58.8103,29.8667,102.658,NA,NA,NA,NA,"",33059,0,0
"RR057e_00757_M10_S157",1980930,1,1980928,"Staphylococcus virus SEP1","","viruses",263.952507553221,100,100,0.0087984169184407,1,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.0175968338368814,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00759_C12_S179",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",1327233.09035148,100,100,73.8066290654006,8856,38,8584,99.909,940.471,283.923,NA,NA,NA,NA,100,67.7144152163933,8125,35,8010,99.8697,287.67,196.912,NA,NA,NA,NA,"",8876,77.634460660094,1.69141658116763e-16
"RR057e_00759_C12_S179",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",7986.74804046196,100,100,0.166681637455737,20,NA,NA,99.8286,74,38.3214,NA,NA,NA,NA,100,0.700062877314097,84,2,66,89.0656,70.5769,83.8761,NA,NA,NA,NA,"",8876,0,0
"RR057e_00759_C12_S179",31537,1,186532,"Lactococcus virus c2","","viruses",1250.11228091803,100,100,0.0833408187278687,10,NA,NA,89.5,100,41.7942,NA,NA,NA,NA,100,0.0416704093639344,5,NA,NA,79.2,48,307.653,NA,NA,NA,NA,"",10,0,0
"RR057e_00759_C12_S179",1922246,1,1922243,"Staphylococcus virus Sextaec","","viruses",333.664127609708,100,2.41924681965031,0.0166681637455737,2,NA,NA,95.1,81,37.7696,0.000671378,0.0066123,NA,NA,100,0.0333363274911475,4,NA,NA,100,40,307.653,NA,NA,NA,NA,"",6,0,0
"RR057e_00761_L14_S220",147711,1,12059,"Rhinovirus A","","viruses",2570262.89626101,99,99,131.12248220901,3342,1,3341,97.3275,6992.56,307.558,0.0129956,0.127992,NA,NA,99,131.12248220901,3342,1,3341,99.2978,2139.25,307.653,0.0099966,0.0984551,NA,NA,"",3342,0.017781398219109,0
"RR057e_00761_L14_S220",11103,1,11102,"Hepacivirus C","","viruses",10201.0309318799,100,100,0.470816812240609,12,1,6,93.997,251,115.077,NA,NA,NA,NA,100,0.549286280947378,14,1,6,91.5449,74.2857,160.524,NA,NA,NA,NA,"",12,0,0
"RR057e_00761_L14_S220",129951,1,10509,"Human mastadenovirus C","","viruses",6.22340212307711,3.71059973851618,3.71059973851618,0.313877874827073,8,NA,NA,100,128.833,75.887,0.0171119,0.0799779,NA,NA,3.23136338584177,0.196173671766921,5,NA,NA,100,40,307.653,0.0114153,0.0571766,NA,NA,"",8,52.6662062793601,0.54241802877688
"RR057e_00761_L14_S220",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",7.78393460296509,100,100,0.156938937413536,4,NA,NA,100,186.5,101.313,NA,NA,NA,NA,100,0.156938937413536,4,NA,NA,100,61.5,167.931,NA,NA,NA,NA,"",4,1.54239524501377,0.109043530889377
"RR057e_00762_N14_S222",1647541,1,1647541,"Moraxella phage Mcat25","","viruses",876.989165884244,100,100,0.867966532902436,15,2,15,100,315.909,219.922,NA,NA,NA,NA,100,0.462915484214633,8,1,8,97.619,42,21.4559,NA,NA,NA,NA,"",15,0,0
"RR057e_00762_N14_S222",162145,1,162387,"Human metapneumovirus","","viruses",2314.57742107316,100,100,0.115728871053658,2,NA,NA,99.2,118,67.1079,NA,NA,NA,NA,100,0.115728871053658,2,NA,NA,100,39,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00763_D16_S244",10713,1,308911,"Enterobacteria phage phi80","","viruses",1283.65508290615,100,100,0.0855770055270765,2,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.0427885027635382,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,1.76579833318927,0.213368812638193
"RR057e_00763_D16_S244",129951,1,10509,"Human mastadenovirus C","","viruses",26.027564958164,6.53556218578657,5.136082938354,0.427885027635382,10,NA,NA,99.875,160.625,90.3075,0.0171119,0.0799779,NA,NA,6.53556218578657,0.385096524871844,9,NA,NA,99.5571,45.4286,228.069,0.0114153,0.0571766,NA,NA,"",10,106.197288746854,0.601049985834621
"RR057e_00764_F16_S246",147711,1,12059,"Rhinovirus A","","viruses",1277033157.24441,99,99,65108.430819713,1246394,7,1234441,97.1975,3891.98,305.194,0.0129956,0.127992,NA,NA,99,65187.7794898889,1247913,8,1234461,99.4616,1247.28,301.837,0.0099966,0.0984551,NA,NA,"",1247512,0.118333705174188,0
"RR057e_00764_F16_S246",169066,1,12059,"Human rhinovirus sp.","","viruses",600411.902655741,100,100,58.2969821700038,1116,NA,NA,94.5442,130.068,66.3216,NA,NA,NA,NA,100,2.35068476491951,45,NA,NA,92.208,31.92,307.653,NA,NA,NA,NA,"",1247512,0,0
"RR057e_00764_F16_S246",1761477,1,12234,"Tomato brown rugose fruit virus","","viruses",6834.46970266917,100,100,2.40292220413994,46,3,30,99.9731,215.423,114.125,NA,NA,NA,NA,100,2.40292220413994,46,3,30,99.9192,56.2692,131.146,NA,NA,NA,NA,"",48,0,0
"RR057e_00764_F16_S246",129951,1,10509,"Human mastadenovirus C","","viruses",2942.26658606255,29.8308695794706,29.8308695794706,2.40292220413994,46,1,25,99.6628,182,95.5727,0.0171119,0.0799779,NA,NA,26.2952053356193,1.51488573739257,29,1,25,100,51,91.8983,0.0114153,0.0571766,NA,NA,"",46,350.489160059824,0.56806520816677
"RR057e_00765_H16_S248",129951,1,10509,"Human mastadenovirus C","","viruses",84281.6367394572,91.9774265148589,91.9774265148589,7.37327332006273,76,NA,NA,99.9125,144.312,84.3213,0.0171119,0.0799779,NA,NA,79.5495385863016,4.55978744793353,47,NA,NA,99.9045,48.9545,284.44,0.0114153,0.0571766,NA,NA,"",76,534.155921302659,0.558910483848784
"RR057e_00765_H16_S248",186617,1,186617,"uncultured marine virus","","viruses",9.71202905975122,5.66677953168343,5.66677953168343,0.582100525268111,6,NA,NA,99.65,145.75,86.7453,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",6,5.36197699492288,0.237368066454312
"RR057i_00062_E03_S37",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",5878788.2164147,100,100,296.90849577852,3411,17,3377,99.9706,2359.89,301.318,NA,NA,NA,NA,100,296.90849577852,3411,17,3377,99.8463,652.914,292.297,NA,NA,NA,NA,"",3411,39.7056504241427,6.82412480497859e-13
"RR057i_00062_E03_S37",129951,1,10509,"Human mastadenovirus C","","viruses",60201.1650184737,88.0982903078429,67.2641037233422,5.39675366117509,62,1,41,99.723,376.32,214.417,0.0171119,0.0799779,NA,NA,88.0982903078429,5.04857600561541,58,1,41,99.6533,90.4889,164.868,0.0114153,0.0571766,NA,NA,"",62,1355.7782821584,0.679335410503088
"RR057i_00062_E03_S37",10665,1,10663,"Escherichia virus T4","","viruses",22570.6165216565,100,100,1.6538438639085,19,NA,NA,100,143,85.5543,NA,NA,NA,NA,100,0.609310897229446,7,NA,NA,100,48,307.653,NA,NA,NA,NA,"",19,59.6467179701293,0.446959338829853
"RR057i_00067_C05_S67",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",50843304.1631629,100,100,2573.63373339743,31781,1,31526,99.9776,29613.1,305.531,NA,NA,NA,NA,100,2562.05355581095,31638,1,31526,99.9956,4384.72,307.618,NA,NA,NA,NA,"",31781,12.6794837219422,4.72401484079952e-312
"RR057i_00067_C05_S67",2500169,1,2500169,"Salmonella phage Munch","","viruses",69676.5569563214,100,100,2.83430919948743,35,1,20,88.1763,120.154,34.8501,NA,NA,NA,NA,100,11.0133157465797,136,6,54,78.3707,54.0417,175.831,NA,NA,NA,NA,"",35,0,0
"RR057i_00067_C05_S67",2575254,1,2575254,"Salmonella phage 7t3","","viruses",21761.8975230253,100,100,1.70058551969246,21,NA,NA,93.7769,79.3077,34.4161,NA,NA,NA,NA,100,2.34842762243244,29,NA,NA,77.892,47.6111,276.434,NA,NA,NA,NA,"",21,0,0
"RR057i_00067_C05_S67",1732176,1,1732176,"Hydrogenobaculum phage 1","","viruses",12.0239550322793,100,100,0.161960525684996,2,NA,NA,97.6,146,82.7975,NA,NA,NA,NA,100,0.161960525684996,2,NA,NA,96.45,44,307.653,NA,NA,NA,NA,"",2,0,0
"RR057i_00067_C05_S67",129951,1,10509,"Human mastadenovirus C","","viruses",1.54751288113636,2.63298667085829,1.81110813968604,0.161960525684996,2,NA,NA,100,98,54.8539,0.0171119,0.0799779,NA,NA,2.63298667085829,0.161960525684996,2,NA,NA,100,32,307.653,0.0114153,0.0571766,NA,NA,"",2,432.950184055862,0.819840825136553
"RR057i_00068_E05_S69",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",440267.790311605,100,100,40.4538585105607,1916,6,1915,99.9902,9109.05,307.506,NA,NA,NA,NA,100,40.4327448057013,1915,6,1915,100,1823.79,304.493,NA,NA,NA,NA,"",1916,0.937197890257633,1.95867013820697e-225
"RR057i_00068_E05_S69",129951,1,10509,"Human mastadenovirus C","","viruses",0.014461192828684,0.538893703346266,0.314030622443802,0.0422274097187481,2,NA,NA,100,145,86.9193,0.0171119,0.0799779,NA,NA,0.538893703346266,0.0422274097187481,2,NA,NA,100,48,307.653,0.0114153,0.0571766,NA,NA,"",2,32.0013028907184,0.62194198783072
"RR057i_00069_G05_S71",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",220636342.249474,100,100,11155.6248164556,307845,3,305374,99.9673,15590.7,305.611,NA,NA,NA,NA,100,11130.8744006631,307162,4,305386,99.903,2532.88,307.623,NA,NA,NA,NA,"",307868,3.43854759516762,0
"RR057i_00069_G05_S71",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",57759.4256685946,100,100,0.833469345867166,23,1,12,95.7495,95.3636,40.513,NA,NA,NA,NA,100,5.000816075203,138,1,6,91.7567,28.9263,288.185,NA,NA,NA,NA,"",307868,0,0
"RR057i_00070_I05_S73",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",178795.064989843,100,100,26.4766495051435,804,30,776,99.909,1323.69,293.575,NA,NA,NA,NA,100,25.4228525099139,772,28,752,99.7823,379.707,231.897,NA,NA,NA,NA,"",804,4.53505684483458,7.18209600888921e-24
"RR057i_00070_I05_S73",28875,1,10912,"Rotavirus A","","viruses",168.575842074317,100,100,0.0658623122018495,2,NA,NA,100,226,113.848,NA,NA,NA,NA,100,0.0658623122018495,2,NA,NA,100,75,47.1096,NA,NA,NA,NA,"",2,0,0
"RR057i_00070_I05_S73",129951,1,10509,"Human mastadenovirus C","","viruses",72.0650768384779,8.43967709716688,8.02110610579292,0.658623122018495,20,NA,NA,99.9167,135.556,80.3222,0.0171119,0.0799779,NA,NA,8.43967709716688,0.493967341513872,15,NA,NA,99.8214,41.7857,307.653,0.0114153,0.0571766,NA,NA,"",20,154.852810945063,0.567911508792869
"RR057i_00070_I05_S73",12177,1,12176,"Clover yellow mosaic virus","","viruses",0.504283746765385,17.4053997405284,17.4053997405284,0.0658623122018495,2,NA,NA,95.85,146,79.3666,0.00038198,0.00376207,NA,NA,1.2246127299788,0.0658623122018495,2,NA,NA,96.55,42.5,307.653,0.00570113,0.0491267,NA,NA,"",2,0,0
"RR057i_00071_K05_S75",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",6180845573.10506,100,100,315518.102495947,3846682,15,3761751,99.9567,21857.5,299.316,NA,NA,NA,NA,100,308809.733171232,3764896,10,3705328,99.9654,3696.98,281.413,NA,NA,NA,NA,"",3847064,5.06907938260146,0
"RR057i_00071_K05_S75",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",10447604.8387824,100,100,31.3329552984758,382,1,112,96.1153,109.074,53.4932,NA,NA,NA,NA,100,1023.98066478056,12484,4,58,98.3948,41.7453,305.644,NA,NA,NA,NA,"",3847064,0,0
"RR057i_00071_K05_S75",129951,1,10509,"Human mastadenovirus C","","viruses",14.174535303333,5.53860272836981,3.88834756550133,0.328093772758909,4,NA,NA,100,145.25,87.0898,0.0171119,0.0799779,NA,NA,5.53860272836981,0.328093772758909,4,NA,NA,98.925,47.75,307.653,0.0114153,0.0571766,NA,NA,"",4,173.087398495031,0.725221321147006
"RR057i_00072_M05_S77",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",1252890384.07026,100,100,63392.7662267686,2015848,15,1984090,99.8954,11527.4,303.498,NA,NA,NA,NA,100,63161.8180227526,2008504,13,1984053,99.836,2099.11,286.21,NA,NA,NA,NA,"",2015976,1.71833179909668,0
"RR057i_00072_M05_S77",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",754345.892357885,100,100,4.02524102860255,128,NA,NA,97.0143,122.549,66.4789,NA,NA,NA,NA,100,72.1713137550222,2295,1,6,97.4189,40.355,307.471,NA,NA,NA,NA,"",2015976,0,0
"RR057i_00074_E07_S101",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",1420011188.01512,100,100,71745.6476502318,1334103,1,1331620,99.9902,29841.5,307.034,NA,NA,NA,NA,100,71689.8258866491,1333065,1,1331620,99.9943,4394.71,307.651,NA,NA,NA,NA,"",1334122,21.5619426839817,0
"RR057i_00074_E07_S101",694009,1,694002,"Severe acute respiratory syndrome-related coronavirus","","viruses",279512.154355458,100,100,1.02178565324747,19,NA,NA,96.35,126.5,68.1105,NA,NA,NA,NA,100,27.2117652917483,506,2,14,93.0027,29.2713,297.327,NA,NA,NA,NA,"",1334122,0,0
"RR057i_00074_E07_S101",2500169,1,2500169,"Salmonella phage Munch","","viruses",15351.5192014414,100,100,1.34445480690456,25,NA,NA,90.6394,101.263,32.3619,NA,NA,NA,NA,100,5.16270645851351,96,2,12,81.6405,53.1039,206.85,NA,NA,NA,NA,"",25,0,0
"RR057i_00074_E07_S101",2575254,1,2575254,"Salmonella phage 7t3","","viruses",4829.73084343117,100,100,0.914229268695101,17,NA,NA,88.3005,132.933,41.5692,NA,NA,NA,NA,100,0.914229268695101,17,NA,NA,78.1035,43.3333,210.532,NA,NA,NA,NA,"",17,0,0
"RR057i_00074_E07_S101",2267248,1,2560094,"Escherichia phage CMSTMSU","","viruses",5915.60115038007,100,100,0.484003730485642,9,NA,NA,88.1857,121.714,51.2247,NA,NA,NA,NA,100,0.107556384552365,2,NA,NA,89.35,47,307.653,NA,NA,NA,NA,"",12,0,0
"RR057i_00074_E07_S101",1982269,1,1982251,"Propionibacterium virus PA6","","viruses",1963.48770972486,100,100,0.537781922761824,10,NA,NA,97.5625,144.25,81.6041,NA,NA,NA,NA,100,0.107556384552365,2,NA,NA,98.7,39,307.653,NA,NA,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",1982298,1,1982251,"Propionibacterium virus PHL179M00","","viruses",1644.1504482447,100,100,0.21511276910473,4,NA,NA,97.6,146,82.7975,NA,NA,NA,NA,100,0.268890961380912,5,NA,NA,98.1015,57.5,175.661,NA,NA,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",1982267,1,1982251,"Propionibacterium virus P101A","","viruses",1615.8329826054,100,100,0.537781922761824,10,1,10,95.755,424,307.653,NA,NA,NA,NA,14.984527927878,0.107556384552365,2,NA,NA,100,48,307.653,0.000723893,0.00712952,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",2079402,1,1982251,"Propionibacterium phage pa29399-1-D_1","","viruses",1382.24903603381,100,100,0.0537781922761824,1,NA,NA,98.6,146,84.8539,NA,NA,NA,NA,100,0.322669153657095,6,2,20,96.842,95,60.7447,NA,NA,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",2686219,1,1982251,"Cutibacterium phage P106I","","viruses",973.317910150595,100,100,0.0537781922761824,1,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.21511276910473,4,NA,NA,100,59.25,103.12,NA,NA,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",1982254,1,1982251,"Propionibacterium virus Attacne","","viruses",963.672908633131,100,28.1652838701037,0.430225538209459,8,NA,NA,96.951,199,96.8586,0.00252162,0.0151855,NA,NA,100,0.161334576828547,3,NA,NA,100,44,307.653,NA,NA,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",1982305,1,1982251,"Propionibacterium virus SKKY","","viruses",908.823713370823,100,45.3092642461811,0.537781922761824,10,NA,NA,96.128,178.333,90.2415,0.00120243,0.0118426,NA,NA,100,0.0537781922761824,1,NA,NA,97.9,48,307.653,NA,NA,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",1982277,1,1982251,"Propionibacterium virus PHL060L00","","viruses",826.288196478265,100,100,0.21511276910473,4,NA,NA,94.8,96.5,45.5972,NA,NA,NA,NA,100,0.0537781922761824,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",1982258,1,1982251,"Propionibacterium virus MrAK","","viruses",777.278291920821,100,100,0.268890961380912,5,1,4,96.1056,250.8,113.382,NA,NA,NA,NA,-100,0,0,NA,NA,0,0,0,0.00144779,0.014259,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",1690805,1,1982251,"Propionibacterium phage PAC1","","viruses",648.715427950149,100,38.5615268944368,0.21511276910473,4,NA,NA,98.3,146,84.1734,0.000564917,0.00556378,NA,NA,100,0.107556384552365,2,NA,NA,100,84,51.5129,NA,NA,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",2041559,1,1982251,"Propionibacterium phage DrParker","","viruses",515.376879709936,100,100,0.107556384552365,2,NA,NA,100,130,76.6838,NA,NA,NA,NA,100,0.0537781922761824,1,NA,NA,100,36,307.653,NA,NA,NA,NA,"",118,0,0
"RR057i_00074_E07_S101",2072209,1,2072209,"Esparto virus","","viruses",1808.16429083344,100,100,0.21511276910473,4,1,4,100,207,103.104,NA,NA,NA,NA,100,0.21511276910473,4,1,4,100,68,41.4815,NA,NA,NA,NA,"",4,0,0
"RR057i_00074_E07_S101",12177,1,12176,"Clover yellow mosaic virus","","viruses",1420.3880568607,99,99,0.537781922761824,10,NA,NA,96.053,222.5,100.879,0.00038198,0.00376207,NA,NA,26.1563566172443,1.29067661462838,24,2,8,91.6622,74.4545,145.615,0.00570113,0.0491267,NA,NA,"",53,0,0
"RR057i_00074_E07_S101",12188,1,12176,"White clover mosaic virus","","viruses",1007.90833472538,17.8249235991048,17.8249235991048,2.04357130649493,38,1,6,90.129,156.45,63.481,0.0153089,0.113788,NA,NA,16.2598647318561,2.20490588332348,41,2,12,86.2882,57.8261,159.132,0.0175801,0.134523,NA,NA,"",53,0,0
"RR057i_00074_E07_S101",10665,1,10663,"Escherichia virus T4","","viruses",1398.99224465949,100,100,0.107556384552365,2,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.107556384552365,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,32.3908335569677,0.623222536427892
"RR057i_00074_E07_S101",552525,1,1623290,"Bacillus virus IEBH","","viruses",1075.56384552365,100,100,0.0537781922761824,1,NA,NA,95.9,146,79.3665,NA,NA,NA,NA,100,0.0537781922761824,1,NA,NA,93.8,32,307.653,NA,NA,NA,NA,"",2,0,0
"RR057i_00074_E07_S101",1761477,1,12234,"Tomato brown rugose fruit virus","","viruses",641.293829329075,100,100,0.752894691866554,14,NA,NA,99.642,198.5,106.603,NA,NA,NA,NA,100,0.752894691866554,14,NA,NA,99.1277,54.25,171.901,NA,NA,NA,NA,"",14,0,0
"RR057i_00074_E07_S101",129951,1,10509,"Human mastadenovirus C","","viruses",604.428149891194,17.6710464289144,15.9239579262318,1.29067661462838,24,NA,NA,99.79,138.25,81.9015,0.0171119,0.0799779,NA,NA,17.6710464289144,1.02178565324747,19,NA,NA,99.4467,41.7333,307.653,0.0114153,0.0571766,NA,NA,"",24,736.248198929181,0.707426615238844
"RR057i_00074_E07_S101",119910,1,12137,"Ryegrass mottle virus","","viruses",36.6941647803067,100,100,0.107556384552365,2,NA,NA,98.6,146,84.8539,NA,NA,NA,NA,100,0.107556384552365,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,0,0
"RR057i_00075_G07_S103",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",2201059.12157444,100,100,112.158128831494,2032,26,2003,99.9663,1677.16,301.993,NA,NA,NA,NA,100,110.171075367944,1996,25,1971,99.9173,455.941,243.605,NA,NA,NA,NA,"",2032,22.304910553353,1.59430607879374e-13
"RR057i_00075_G07_S103",2100421,1,2100421,"uncultured Caudovirales phage","","viruses",51.9676625635324,100,100,0.110391859086117,2,NA,NA,97.3,146,82.1135,NA,NA,NA,NA,100,0.110391859086117,2,NA,NA,97.9,48,307.653,NA,NA,NA,NA,"",2,0.0140269408184469,1.46218080755284e-05
"RR057i_00075_G07_S103",129951,1,10509,"Human mastadenovirus C","","viruses",17758.738222782,55.7911560585516,48.0958260721284,3.86371506801408,70,2,40,99.9708,342.75,205.67,0.0171119,0.0799779,NA,NA,55.7911560585516,3.20136391349738,58,2,40,99.8951,109.707,124.608,0.0114153,0.0571766,NA,NA,"",70,761.617376637514,0.609540427299134
"RR057i_00075_G07_S103",11987,1,1911601,"Melon necrotic spot virus","","viruses",7727.43013602816,100,100,0.441567436344466,8,NA,NA,94.6333,146,76.8511,NA,NA,NA,NA,100,0.33117557725835,6,NA,NA,96.68,48,307.653,NA,NA,NA,NA,"",8,0,0
"RR057i_00075_G07_S103",1922247,1,1922243,"Staphylococcus virus SEP9","","viruses",4967.07871582099,100,100,0.33117557725835,6,1,6,94.444,252,104.652,NA,NA,NA,NA,100,0.33117557725835,6,1,6,95.238,84,35.163,NA,NA,NA,NA,"",6,0,0
"RR057i_00075_G07_S103",2500169,1,2500169,"Salmonella phage Munch","","viruses",1751.78030996235,100,100,0.441567436344466,8,NA,NA,91.5833,82.5,31.9858,NA,NA,NA,NA,100,1.82146567492092,33,2,12,69.5817,57.6364,151.629,NA,NA,NA,NA,"",8,0,0
"RR057i_00075_G07_S103",2575254,1,2575254,"Salmonella phage 7t3","","viruses",784.027972136941,100,100,0.551959295430583,10,NA,NA,91.16,124.8,56.1476,NA,NA,NA,NA,100,0.0551959295430583,1,NA,NA,83.3,48,307.653,NA,NA,NA,NA,"",10,0,0
"RR057i_00075_G07_S103",10665,1,10663,"Escherichia virus T4","","viruses",1273.72596440721,100,100,0.110391859086117,2,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.110391859086117,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,33.5069365421063,0.626786886283731
"RR057i_00076_I07_S105",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",11397538.0516927,100,100,576.801186425147,17285,1,17145,99.9752,29615.9,305.576,NA,NA,NA,NA,100,574.465283442806,17215,1,17145,99.9419,4383.44,307.611,NA,NA,NA,NA,"",17285,3.84371049255792,0
